Date,MinTemp,MaxTemp,Evaporation,Sunshine,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,Rain
2015-10-12 00:00:00,16.7,29.7,5.0,9.6,48.0,63.0,1016.6,1012.2,22.9,22.8,2.2
2015-10-13 00:00:00,17.3,21.7,7.8,0.8,85.0,86.0,1022.3,1022.4,18.0,18.5,3.4
2015-10-14 00:00:00,17.0,25.4,1.4,8.3,70.0,52.0,1026.8,1025.1,21.2,23.8,2.6
2015-10-15 00:00:00,17.1,26.2,7.0,12.0,62.0,52.0,1026.0,1021.5,22.0,25.8,0.0
2015-10-16 00:00:00,18.1,32.0,6.8,11.9,61.0,43.0,1021.6,1018.2,23.3,29.4,0.0
2015-10-17 00:00:00,19.4,24.5,9.8,9.7,77.0,63.0,1023.0,1021.3,20.2,23.4,0.0
2015-10-18 00:00:00,18.9,22.6,7.2,3.8,68.0,61.0,1029.3,1027.9,19.5,21.2,1.0
2015-10-19 00:00:00,19.2,27.1,4.2,8.2,78.0,53.0,1026.4,1022.2,21.5,24.7,1.0
2015-10-20 00:00:00,19.4,30.7,6.8,7.7,59.0,45.0,1020.2,1015.8,24.4,29.2,0.0
2015-10-21 00:00:00,19.0,29.1,7.6,3.4,56.0,60.0,1013.8,1011.4,25.0,25.4,4.8
2015-10-22 00:00:00,18.8,20.3,5.0,0.7,90.0,84.0,1011.5,1010.3,19.4,19.1,3.6
2015-10-23 00:00:00,14.8,19.4,2.8,3.4,70.0,59.0,1022.1,1021.7,16.6,18.4,6.0
2015-10-24 00:00:00,13.2,24.0,4.6,12.0,60.0,47.0,1024.3,1020.6,17.8,22.2,0.0
2015-10-25 00:00:00,15.5,25.8,7.4,10.2,62.0,57.0,1021.9,1017.4,20.2,22.3,0.0
2015-10-26 00:00:00,17.1,26.4,7.0,5.2,50.0,58.0,1014.3,1014.4,25.0,21.6,0.0
2015-10-27 00:00:00,15.7,18.4,7.8,2.0,58.0,56.0,1025.8,1025.9,17.4,18.1,3.8
2015-10-28 00:00:00,13.5,21.8,3.8,8.2,72.0,44.0,1025.4,1022.5,16.1,20.3,1.0
2015-10-29 00:00:00,13.7,23.3,5.4,11.4,52.0,35.0,1023.6,1021.9,18.5,22.6,0.0
2015-10-30 00:00:00,15.3,24.8,8.0,9.3,52.0,41.0,1023.7,1020.6,20.7,23.8,0.0
2015-10-31 00:00:00,16.6,25.9,8.0,5.7,57.0,55.0,1021.7,1018.2,22.7,23.9,0.0
2015-11-01 00:00:00,17.5,28.7,7.8,9.0,63.0,54.0,1015.0,1010.1,22.4,26.7,0.0
2015-11-02 00:00:00,18.4,31.6,6.6,9.1,71.0,46.0,1011.1,1008.9,22.6,27.9,9.8
2015-11-03 00:00:00,17.9,19.6,6.8,0.0,94.0,87.0,1017.1,1016.7,18.6,19.0,0.2
2015-11-04 00:00:00,17.0,19.6,1.4,0.0,95.0,89.0,1017.8,1016.5,18.8,18.7,3.8
2015-11-05 00:00:00,16.4,23.6,0.0,0.7,93.0,74.0,1014.9,1010.3,18.8,21.9,10.6
2015-11-06 00:00:00,18.3,30.0,3.2,5.2,73.0,67.0,1007.5,1006.1,23.5,22.3,9.0
2015-11-07 00:00:00,17.8,24.1,5.6,5.3,86.0,76.0,1012.3,1012.7,21.1,20.7,4.8
2015-11-08 00:00:00,16.3,20.2,7.2,4.6,75.0,69.0,1020.7,1020.1,17.5,19.6,0.0
2015-11-09 00:00:00,13.8,23.3,6.4,12.3,64.0,47.0,1021.4,1017.3,18.8,21.9,0.0
2015-11-10 00:00:00,15.8,27.3,6.0,11.3,57.0,35.0,1015.9,1013.1,21.7,26.2,0.0
2015-11-11 00:00:00,19.1,24.4,8.6,0.0,83.0,60.0,1020.3,1020.3,20.0,22.9,0.0
2015-11-12 00:00:00,18.3,26.4,4.8,4.2,52.0,65.0,1020.3,1017.9,23.9,22.6,0.0
2015-11-13 00:00:00,17.7,28.4,8.4,7.4,64.0,48.0,1013.1,1009.3,24.0,25.8,2.8
2015-11-14 00:00:00,16.9,20.8,9.0,0.0,94.0,73.0,1014.6,1013.3,17.2,19.3,18.8
2015-11-15 00:00:00,15.3,19.7,2.2,0.8,77.0,69.0,1017.8,1017.4,17.9,19.1,17.2
2015-11-16 00:00:00,14.5,22.0,4.4,13.0,66.0,40.0,1020.2,1018.1,18.6,21.4,6.2
2015-11-17 00:00:00,14.3,26.2,8.0,12.6,51.0,37.0,1019.2,1015.6,21.1,25.5,0.0
2015-11-18 00:00:00,17.6,37.1,11.0,13.0,38.0,14.0,1013.5,1009.4,25.8,36.7,0.0
2015-11-19 00:00:00,18.3,35.0,10.4,12.5,55.0,42.0,1015.0,1011.1,25.2,32.3,0.0
2015-11-20 00:00:00,20.9,42.8,8.8,12.4,61.0,7.0,1012.2,1006.1,27.2,42.3,0.0
2015-11-21 00:00:00,19.9,22.1,14.6,0.3,73.0,59.0,1015.6,1017.4,20.4,20.3,0.0
2015-11-22 00:00:00,18.3,23.2,6.2,2.7,55.0,52.0,1019.8,1016.7,20.1,22.1,0.0
2015-11-23 00:00:00,17.7,23.8,3.8,11.5,56.0,74.0,1011.9,1011.1,22.7,21.7,0.0
2015-11-24 00:00:00,18.1,26.7,8.0,11.4,58.0,50.0,1017.3,1013.6,22.7,25.3,0.0
2015-11-25 00:00:00,18.3,33.8,9.0,8.2,58.0,43.0,1012.9,1007.3,24.5,29.1,0.0
2015-11-26 00:00:00,21.0,39.2,12.6,9.6,28.0,9.0,999.4,1000.1,33.4,36.8,0.0
2015-11-27 00:00:00,16.3,24.4,14.6,7.1,87.0,53.0,1016.4,1013.8,17.1,22.2,0.0
2015-11-28 00:00:00,16.8,24.6,7.4,0.3,67.0,48.0,1016.8,1016.0,21.7,23.4,0.2
2015-11-29 00:00:00,20.0,27.8,6.4,7.1,71.0,58.0,1013.5,1009.4,23.2,26.6,0.8
2015-11-30 00:00:00,18.2,28.5,7.4,11.1,71.0,58.0,1012.5,1008.4,21.2,25.3,0.0
2015-12-01 00:00:00,20.0,37.9,8.0,10.4,41.0,28.0,1010.1,1006.1,28.0,33.9,0.0
2015-12-02 00:00:00,18.7,20.4,14.2,5.3,79.0,72.0,1015.1,1017.3,19.7,18.2,0.0
2015-12-03 00:00:00,16.9,23.4,9.2,8.1,55.0,47.0,1027.2,1026.1,19.0,21.3,0.2
2015-12-04 00:00:00,15.5,24.2,6.4,9.3,62.0,43.0,1026.4,1024.1,19.4,22.5,0.0
2015-12-05 00:00:00,15.8,27.5,8.0,8.2,53.0,44.0,1022.6,1018.5,22.3,26.0,0.0
2015-12-06 00:00:00,17.8,27.8,9.0,12.7,56.0,43.0,1020.5,1017.6,23.1,26.2,0.0
2015-12-07 00:00:00,19.1,26.7,9.2,7.9,62.0,54.0,1021.4,1019.9,22.7,25.0,0.0
2015-12-08 00:00:00,20.8,26.4,7.6,0.3,66.0,63.0,1018.5,1015.6,23.5,24.6,0.0
2015-12-09 00:00:00,21.5,33.3,4.6,8.6,64.0,48.0,1014.0,1011.6,26.0,30.7,1.0
2015-12-10 00:00:00,19.3,26.5,10.0,6.4,82.0,60.0,1015.9,1011.4,21.1,25.6,3.6
2015-12-11 00:00:00,20.7,37.0,6.4,8.8,66.0,11.0,1005.8,1001.1,24.3,36.0,0.0
2015-12-12 00:00:00,18.2,23.0,12.2,5.8,56.0,50.0,1014.9,1015.3,21.1,20.4,0.0
2015-12-13 00:00:00,18.2,26.4,7.6,6.5,54.0,50.0,1019.3,1015.9,22.1,24.6,0.0
2015-12-14 00:00:00,18.0,29.2,8.0,13.1,68.0,50.0,1015.2,1013.4,23.0,27.2,0.0
2015-12-15 00:00:00,20.3,28.6,10.0,5.7,68.0,56.0,1015.2,1012.3,24.6,27.1,0.0
2015-12-16 00:00:00,20.7,24.6,5.4,1.8,78.0,72.0,1014.6,1016.7,24.5,18.7,1.2
2015-12-17 00:00:00,15.6,27.6,4.8,12.0,73.0,51.0,1018.5,1016.6,21.7,25.8,5.6
2015-12-18 00:00:00,20.2,29.9,13.6,12.3,51.0,42.0,1016.7,1013.6,25.8,28.5,0.0
2015-12-19 00:00:00,20.5,33.4,9.4,13.2,52.0,37.0,1014.4,1012.2,27.7,30.2,0.0
2015-12-20 00:00:00,19.3,32.0,13.0,8.2,58.0,45.0,1013.3,1008.0,25.2,30.0,0.0
2015-12-21 00:00:00,22.3,27.0,14.0,3.6,56.0,92.0,1014.8,1017.2,26.4,20.7,0.0
2015-12-22 00:00:00,18.0,21.7,4.4,0.0,90.0,93.0,1023.3,1021.6,18.1,18.1,22.8
2015-12-23 00:00:00,17.2,23.8,3.6,4.5,69.0,56.0,1019.6,1017.9,21.4,22.1,29.2
2015-12-24 00:00:00,18.1,25.4,5.0,9.5,53.0,55.0,1020.0,1018.9,22.8,23.0,0.0
2015-12-25 00:00:00,17.6,26.6,7.0,9.6,50.0,40.0,1018.6,1015.3,22.8,25.7,0.0
2015-12-26 00:00:00,19.6,28.1,7.4,6.1,71.0,80.0,1009.7,1005.9,22.7,23.9,1.0
2015-12-27 00:00:00,16.5,20.6,8.8,5.7,81.0,62.0,1016.7,1018.5,17.0,20.1,2.2
2015-12-28 00:00:00,15.1,21.4,5.8,4.8,75.0,59.0,1023.7,1023.2,17.0,20.7,0.4
2015-12-29 00:00:00,16.3,23.8,7.4,12.5,57.0,40.0,1022.6,1020.9,19.8,23.4,0.0
2015-12-30 00:00:00,14.9,24.9,7.4,13.1,61.0,45.0,1020.0,1018.7,20.4,23.6,0.0
2015-12-31 00:00:00,18.1,28.7,8.0,12.7,60.0,43.0,1019.4,1016.6,23.4,26.1,0.0
2016-01-01 00:00:00,18.6,26.5,11.0,12.3,61.0,48.0,1016.4,1013.6,22.3,25.4,0.0
2016-01-02 00:00:00,18.1,25.3,6.8,3.3,68.0,57.0,1013.4,1012.5,21.1,23.8,0.0
2016-01-03 00:00:00,19.9,24.3,8.0,0.0,65.0,75.0,1015.2,1014.5,22.2,22.5,0.0
2016-01-04 00:00:00,20.2,25.4,6.4,0.7,85.0,94.0,1016.9,1016.5,20.7,18.7,3.6
2016-01-05 00:00:00,17.6,21.0,0.0,0.0,83.0,91.0,1016.9,1014.9,19.4,19.9,51.2
2016-01-06 00:00:00,17.2,19.2,8.0,0.0,94.0,93.0,1012.4,1011.7,18.5,18.1,35.6
2016-01-07 00:00:00,16.9,22.3,2.0,7.6,85.0,78.0,1014.1,1015.8,18.2,19.4,36.4
2016-01-08 00:00:00,15.8,25.8,6.6,12.1,50.0,47.0,1020.0,1019.0,22.1,24.5,0.0
2016-01-09 00:00:00,18.7,26.0,7.0,8.6,69.0,49.0,1021.9,1018.6,21.1,25.3,0.0
2016-01-10 00:00:00,19.1,28.8,8.0,12.2,64.0,49.0,1020.3,1017.2,24.0,27.7,0.0
2016-01-11 00:00:00,21.1,34.6,9.0,12.1,65.0,44.0,1013.2,1008.7,25.9,33.2,0.0
2016-01-12 00:00:00,23.7,33.6,10.6,4.4,51.0,84.0,1010.2,1012.4,29.0,23.8,0.0
2016-01-13 00:00:00,21.1,31.1,6.0,11.0,67.0,58.0,1019.6,1015.9,23.6,27.2,0.0
2016-01-14 00:00:00,22.9,40.6,8.4,8.2,56.0,34.0,1011.5,1007.4,30.5,36.1,0.0
2016-01-15 00:00:00,14.3,20.4,12.2,2.7,92.0,74.0,1024.6,1024.1,14.5,19.4,27.4
2016-01-16 00:00:00,14.4,22.9,6.0,7.2,65.0,49.0,1027.0,1026.3,19.4,22.2,7.0
2016-01-17 00:00:00,16.3,25.1,5.6,11.8,74.0,48.0,1025.2,1022.8,20.6,24.0,0.4
2016-01-18 00:00:00,17.2,27.6,7.0,13.5,68.0,50.0,1020.6,1017.5,21.4,25.5,0.0
2016-01-19 00:00:00,19.1,33.3,8.0,13.0,62.0,39.0,1017.3,1012.8,24.5,32.2,0.0
2016-01-20 00:00:00,22.2,40.3,11.8,10.0,37.0,27.0,1012.4,1009.3,29.1,36.3,0.0
2016-01-21 00:00:00,23.4,37.8,11.6,6.9,58.0,32.0,1010.4,1006.8,28.1,36.7,0.0
2016-01-22 00:00:00,22.7,26.9,10.4,1.4,90.0,81.0,1010.8,1006.1,24.2,25.8,22.8
2016-01-23 00:00:00,22.5,24.7,3.4,9.5,85.0,73.0,1006.9,1008.7,23.7,23.5,22.6
2016-01-24 00:00:00,20.2,25.3,6.6,0.6,82.0,66.0,1013.5,1012.1,21.2,23.6,1.0
2016-01-25 00:00:00,21.1,25.0,4.6,0.0,85.0,67.0,1014.5,1013.3,22.3,24.3,0.0
2016-01-26 00:00:00,20.1,27.5,2.4,8.7,88.0,56.0,1017.8,1017.2,21.5,26.6,17.6
2016-01-27 00:00:00,20.2,26.4,9.8,0.5,72.0,63.0,1016.2,1013.9,23.8,24.4,3.6
2016-01-28 00:00:00,21.6,29.4,5.6,6.7,69.0,60.0,1008.0,1004.4,25.0,28.5,3.6
2016-01-29 00:00:00,22.1,29.9,5.0,8.2,69.0,91.0,1003.3,1001.7,26.6,22.1,0.0
2016-01-30 00:00:00,19.7,26.3,3.0,3.0,87.0,86.0,1004.9,1003.0,22.7,24.4,6.2
2016-01-31 00:00:00,18.8,31.8,5.8,10.0,79.0,22.0,1004.3,1003.4,23.2,30.1,23.8
2016-02-01 00:00:00,20.6,24.8,8.0,7.4,76.0,54.0,1004.3,1001.1,21.9,24.1,0.0
2016-02-02 00:00:00,16.4,26.1,5.0,12.9,58.0,53.0,1006.4,1004.1,21.4,25.4,2.2
2016-02-03 00:00:00,19.9,31.0,7.6,10.7,57.0,43.0,1003.6,1001.9,25.2,29.8,0.0
2016-02-04 00:00:00,19.1,23.7,7.6,0.8,88.0,60.0,1012.0,1012.7,20.5,23.3,8.2
2016-02-05 00:00:00,19.8,23.9,9.6,6.8,66.0,64.0,1017.4,1017.8,21.3,23.2,1.6
2016-02-06 00:00:00,19.8,26.7,8.8,8.1,86.0,50.0,1018.2,1017.0,21.1,25.2,0.8
2016-02-07 00:00:00,20.4,26.5,7.2,10.1,63.0,59.0,1018.0,1016.6,23.7,25.7,0.4
2016-02-08 00:00:00,19.4,27.1,4.6,12.6,78.0,60.0,1019.1,1018.0,22.8,26.7,0.0
2016-02-09 00:00:00,21.5,26.7,9.8,10.3,76.0,57.0,1020.8,1019.7,22.9,25.1,0.4
2016-02-10 00:00:00,20.4,30.0,7.6,12.7,62.0,42.0,1016.6,1012.6,25.1,28.8,0.0
2016-02-11 00:00:00,20.4,27.9,10.4,9.6,72.0,56.0,1015.7,1014.1,24.2,26.9,0.0
2016-02-12 00:00:00,21.5,29.2,6.4,12.0,67.0,55.0,1017.0,1014.8,25.2,27.9,0.0
2016-02-13 00:00:00,22.4,30.6,8.8,12.1,59.0,49.0,1014.5,1011.0,25.9,29.7,0.0
2016-02-14 00:00:00,21.4,36.9,9.6,10.4,58.0,82.0,1008.4,1005.8,26.4,25.5,0.0
2016-02-15 00:00:00,22.4,27.3,8.0,6.9,81.0,67.0,1011.8,1007.7,23.8,26.9,0.0
2016-02-16 00:00:00,21.1,26.5,7.0,10.8,52.0,55.0,1009.1,1008.9,24.1,25.3,0.0
2016-02-17 00:00:00,18.9,24.0,8.8,10.4,66.0,49.0,1011.4,1008.7,20.0,22.4,0.0
2016-02-18 00:00:00,17.9,26.7,8.0,11.7,71.0,49.0,1010.0,1008.7,21.8,25.7,0.0
2016-02-19 00:00:00,21.5,31.9,8.0,11.1,66.0,54.0,1012.3,1009.5,25.5,30.6,0.0
2016-02-20 00:00:00,22.9,27.9,9.4,5.9,80.0,77.0,1017.7,1018.3,23.7,25.3,0.0
2016-02-21 00:00:00,20.6,26.7,8.2,4.8,91.0,78.0,1025.2,1024.6,21.7,25.3,26.8
2016-02-22 00:00:00,21.5,31.1,3.8,11.6,74.0,56.0,1025.3,1021.7,24.9,28.7,0.0
2016-02-23 00:00:00,22.3,31.1,9.4,12.4,58.0,46.0,1021.2,1017.3,26.7,30.6,0.0
2016-02-24 00:00:00,22.1,32.0,11.0,12.3,57.0,47.0,1015.9,1012.7,26.9,31.1,0.0
2016-02-25 00:00:00,22.5,37.8,8.4,12.2,64.0,36.0,1012.3,1008.8,26.7,36.3,0.0
2016-02-26 00:00:00,23.2,27.5,12.2,5.2,77.0,71.0,1015.0,1015.5,24.0,25.4,0.0
2016-02-27 00:00:00,22.2,28.5,6.0,10.0,62.0,49.0,1019.3,1019.0,25.1,26.5,0.0
2016-02-28 00:00:00,20.7,27.9,8.0,10.1,66.0,48.0,1018.8,1017.1,23.7,27.2,0.0
2016-02-29 00:00:00,21.0,24.9,11.2,5.7,85.0,78.0,1021.3,1020.7,22.6,23.8,0.0
2016-03-01 00:00:00,21.3,30.2,4.2,7.7,83.0,38.0,1022.0,1019.6,22.9,29.9,0.0
2016-03-02 00:00:00,20.9,30.6,7.8,10.7,60.0,49.0,1021.1,1018.6,25.1,28.7,0.0
2016-03-03 00:00:00,22.8,31.0,8.2,10.2,70.0,51.0,1021.2,1019.2,25.3,30.1,0.0
2016-03-04 00:00:00,23.4,30.4,9.6,10.1,72.0,49.0,1022.0,1020.0,25.1,28.3,0.0
2016-03-05 00:00:00,20.0,30.0,9.2,10.6,62.0,43.0,1021.6,1019.1,25.2,28.9,0.0
2016-03-06 00:00:00,19.6,29.9,9.8,10.5,63.0,50.0,1022.9,1021.0,25.2,28.2,0.0
2016-03-07 00:00:00,20.4,30.4,8.0,11.8,81.0,53.0,1021.5,1018.6,23.3,29.0,0.0
2016-03-08 00:00:00,23.0,29.8,8.8,10.8,61.0,52.0,1023.3,1022.4,26.3,27.8,0.0
2016-03-09 00:00:00,22.0,31.7,9.2,10.1,65.0,53.0,1021.5,1017.6,26.7,29.6,0.0
2016-03-10 00:00:00,21.7,25.3,8.0,6.5,91.0,84.0,1019.7,1019.0,22.9,24.2,0.0
2016-03-11 00:00:00,22.6,29.5,5.8,2.3,79.0,59.0,1020.2,1017.9,24.2,28.7,0.0
2016-03-12 00:00:00,21.8,30.9,4.6,10.7,72.0,53.0,1019.5,1017.6,26.2,29.3,0.0
2016-03-13 00:00:00,23.2,29.6,9.0,7.7,61.0,50.0,1020.5,1017.7,26.4,28.5,0.0
2016-03-14 00:00:00,21.6,29.9,7.2,4.9,82.0,86.0,1016.2,1014.6,23.7,24.2,0.0
2016-03-15 00:00:00,19.5,23.9,7.0,4.5,92.0,71.0,1019.4,1018.5,20.2,23.4,29.8
2016-03-16 00:00:00,19.5,24.0,6.0,7.6,80.0,72.0,1019.7,1018.1,21.3,23.7,14.2
2016-03-17 00:00:00,19.5,27.0,5.2,7.5,81.0,60.0,1017.0,1012.7,22.8,25.0,9.8
2016-03-18 00:00:00,20.1,29.1,5.6,4.4,67.0,63.0,1003.4,996.8,24.1,27.4,0.0
2016-03-19 00:00:00,15.2,21.6,5.4,11.0,40.0,47.0,1010.9,1011.4,18.6,20.9,1.0
2016-03-20 00:00:00,17.5,21.0,7.8,3.4,65.0,93.0,1017.5,1016.8,18.2,17.8,0.0
2016-03-21 00:00:00,15.4,20.3,5.8,2.7,93.0,80.0,1018.9,1016.5,15.4,19.7,42.4
2016-03-22 00:00:00,14.4,21.3,2.8,6.9,78.0,66.0,1017.5,1015.6,17.5,21.0,20.8
2016-03-23 00:00:00,14.7,25.0,4.2,9.5,69.0,49.0,1018.2,1016.8,18.6,23.5,2.0
2016-03-24 00:00:00,16.7,29.4,5.2,9.3,65.0,28.0,1020.7,1018.7,20.3,27.9,0.0
2016-03-25 00:00:00,19.9,25.4,6.8,0.3,69.0,57.0,1018.7,1016.1,21.5,24.1,0.0
2016-03-26 00:00:00,17.5,26.3,3.0,10.2,74.0,56.0,1018.6,1015.9,20.6,25.4,0.0
2016-03-27 00:00:00,19.7,25.5,4.0,5.7,86.0,58.0,1018.3,1017.0,21.7,24.2,0.0
2016-03-28 00:00:00,19.3,24.4,5.8,4.1,89.0,73.0,1018.9,1015.6,20.3,23.9,29.2
2016-03-29 00:00:00,20.3,22.0,4.0,0.0,88.0,94.0,1017.4,1016.0,21.0,20.2,0.0
2016-03-30 00:00:00,18.9,27.8,1.4,7.5,76.0,37.0,1015.0,1011.9,21.0,25.9,6.6
2016-03-31 00:00:00,16.9,23.0,6.8,10.6,50.0,60.0,1017.0,1016.3,20.0,21.8,0.0
2016-04-01 00:00:00,17.0,27.1,5.4,10.2,68.0,48.0,1019.1,1014.9,20.3,26.8,0.0
2016-04-02 00:00:00,17.7,30.4,6.8,10.3,51.0,18.0,1016.3,1014.6,21.8,29.6,0.0
2016-04-03 00:00:00,19.3,24.3,6.8,6.7,77.0,65.0,1024.6,1022.1,21.4,23.4,0.4
2016-04-04 00:00:00,18.4,24.3,3.4,0.8,90.0,79.0,1023.1,1019.6,19.7,22.1,19.0
2016-04-05 00:00:00,18.1,27.3,3.0,10.4,63.0,55.0,1019.9,1014.8,24.1,26.7,2.2
2016-04-06 00:00:00,19.3,34.7,6.8,10.6,56.0,43.0,1015.7,1011.0,25.6,30.8,0.0
2016-04-07 00:00:00,19.6,20.5,8.4,0.0,61.0,57.0,1023.1,1022.3,19.7,20.2,0.0
2016-04-08 00:00:00,17.9,21.7,4.0,0.0,69.0,71.0,1023.6,1021.3,18.9,20.4,0.0
2016-04-09 00:00:00,16.2,23.2,1.2,9.5,64.0,58.0,1021.9,1018.8,20.5,22.6,0.2
2016-04-10 00:00:00,15.8,28.0,3.8,9.6,59.0,44.0,1019.6,1015.2,20.6,24.7,0.0
2016-04-11 00:00:00,14.7,24.1,6.4,9.4,44.0,54.0,1017.4,1016.5,21.0,23.1,0.0
2016-04-12 00:00:00,17.8,21.5,5.6,5.7,72.0,71.0,1023.0,1021.8,20.0,20.1,7.6
2016-04-13 00:00:00,16.2,23.5,4.2,8.3,75.0,62.0,1027.3,1026.3,20.2,22.1,0.8
2016-04-14 00:00:00,15.7,24.2,3.4,2.4,84.0,58.0,1030.4,1027.4,19.0,23.6,0.2
2016-04-15 00:00:00,16.6,26.3,3.4,9.9,63.0,48.0,1026.3,1021.5,23.2,25.2,0.2
2016-04-16 00:00:00,16.8,27.1,5.0,9.3,67.0,42.0,1021.0,1017.7,21.0,25.5,0.0
2016-04-17 00:00:00,18.8,21.7,4.6,3.2,81.0,74.0,1022.1,1020.5,19.8,20.6,0.4
2016-04-18 00:00:00,14.7,22.1,3.0,7.6,80.0,84.0,1021.8,1019.2,19.0,19.6,2.4
2016-04-19 00:00:00,17.0,22.8,5.0,6.9,87.0,75.0,1021.6,1020.2,19.8,21.9,36.2
2016-04-20 00:00:00,16.8,25.0,3.4,10.3,73.0,67.0,1024.5,1021.9,21.4,23.0,0.0
2016-04-21 00:00:00,17.5,27.0,3.4,10.5,71.0,65.0,1023.0,1018.7,22.7,24.8,0.0
2016-04-22 00:00:00,17.4,23.4,4.0,7.1,67.0,80.0,1019.9,1019.1,21.5,21.1,0.0
2016-04-23 00:00:00,16.5,21.0,3.4,1.3,83.0,87.0,1024.2,1024.4,18.0,17.4,4.0
2016-04-24 00:00:00,15.7,22.0,2.6,9.9,57.0,50.0,1029.9,1029.3,21.0,20.5,7.4
2016-04-25 00:00:00,12.6,21.9,4.8,10.4,67.0,54.0,1031.9,1029.4,18.3,21.3,0.0
2016-04-26 00:00:00,13.9,23.2,2.8,9.6,68.0,59.0,1030.8,1027.5,20.1,22.1,0.0
2016-04-27 00:00:00,15.3,25.3,2.8,10.7,69.0,54.0,1028.0,1023.5,19.5,23.3,0.0
2016-04-28 00:00:00,15.9,27.2,5.2,7.7,72.0,46.0,1024.8,1021.2,20.5,26.2,0.0
2016-04-29 00:00:00,16.1,26.5,4.8,4.6,72.0,61.0,1022.8,1018.3,20.1,23.6,0.0
2016-04-30 00:00:00,18.8,26.9,3.4,4.5,73.0,52.0,1018.4,1015.5,21.3,26.6,0.0
2016-05-01 00:00:00,17.2,28.1,3.4,4.7,88.0,48.0,1012.9,1008.9,19.8,27.0,2.2
2016-05-02 00:00:00,14.0,23.8,4.8,6.1,43.0,59.0,1017.2,1012.1,18.3,20.9,0.0
2016-05-03 00:00:00,12.2,26.9,3.4,10.4,47.0,19.0,1012.6,1006.1,18.1,25.6,0.0
2016-05-04 00:00:00,15.4,25.8,8.0,10.2,44.0,54.0,1015.3,1014.0,20.3,23.3,0.0
2016-05-05 00:00:00,13.5,24.5,4.0,10.1,43.0,47.0,1020.6,1016.7,18.1,22.0,0.0
2016-05-06 00:00:00,13.6,25.1,3.4,9.9,59.0,40.0,1019.5,1017.1,18.3,22.8,0.0
2016-05-07 00:00:00,12.2,24.5,5.6,8.7,63.0,62.0,1021.1,1018.3,17.2,21.9,0.0
2016-05-08 00:00:00,16.2,21.8,1.4,0.0,82.0,71.0,1018.4,1013.7,18.5,21.6,0.0
2016-05-09 00:00:00,17.9,23.4,1.0,0.0,77.0,72.0,1008.6,1003.2,21.1,22.4,1.8
2016-05-10 00:00:00,17.1,25.2,4.4,9.7,41.0,33.0,1006.2,1004.1,20.9,24.0,0.4
2016-05-11 00:00:00,12.9,23.7,8.0,7.5,37.0,28.0,1015.4,1012.2,17.7,20.5,0.0
2016-05-12 00:00:00,13.1,25.0,6.0,9.1,43.0,32.0,1014.5,1013.8,18.8,24.3,0.0
2016-05-13 00:00:00,13.5,26.1,4.0,10.0,48.0,40.0,1021.5,1019.4,19.9,23.3,0.0
2016-05-14 00:00:00,11.9,26.4,7.2,10.2,53.0,25.0,1023.6,1019.6,16.8,25.3,0.0
2016-05-15 00:00:00,12.4,26.0,2.2,5.2,39.0,30.0,1017.5,1013.3,18.5,24.6,0.0
2016-05-16 00:00:00,12.0,24.5,3.2,9.1,55.0,56.0,1021.2,1017.3,20.2,23.3,0.0
2016-05-17 00:00:00,14.4,28.9,4.8,8.9,46.0,20.0,1016.8,1014.1,20.7,26.8,0.0
2016-05-18 00:00:00,12.8,22.4,6.6,3.0,43.0,30.0,1018.8,1015.0,16.0,22.0,0.0
2016-05-19 00:00:00,11.8,23.8,4.0,9.9,44.0,27.0,1017.9,1013.1,16.0,22.0,0.0
2016-05-20 00:00:00,12.0,22.6,4.0,9.2,49.0,57.0,1020.1,1019.3,18.6,20.4,0.0
2016-05-21 00:00:00,13.8,21.2,3.4,4.4,64.0,58.0,1027.1,1023.9,18.0,20.4,0.0
2016-05-22 00:00:00,13.8,23.7,2.0,9.1,73.0,61.0,1024.3,1020.1,17.7,22.5,0.0
2016-05-23 00:00:00,13.2,28.3,4.0,9.2,84.0,27.0,1013.7,1012.6,16.5,22.8,0.0
2016-05-24 00:00:00,11.4,22.3,7.6,9.9,41.0,21.0,1018.2,1013.6,15.4,21.2,0.0
2016-05-25 00:00:00,9.8,21.7,3.2,8.7,43.0,22.0,1017.7,1013.3,15.0,21.0,0.0
2016-05-26 00:00:00,12.7,21.8,4.6,4.8,50.0,41.0,1006.4,1000.1,15.7,20.6,0.6
2016-05-27 00:00:00,12.0,18.6,4.0,9.9,35.0,27.0,1003.5,1001.9,15.2,17.2,0.0
2016-05-28 00:00:00,8.9,15.2,5.6,2.1,65.0,76.0,1007.2,1006.2,11.2,13.7,0.0
2016-05-29 00:00:00,7.7,18.9,1.6,9.8,54.0,30.0,1017.1,1016.5,12.3,18.1,4.6
2016-05-30 00:00:00,7.4,18.0,2.6,9.5,52.0,46.0,1025.4,1024.2,11.7,16.7,0.0
2016-05-31 00:00:00,8.8,16.5,2.2,1.7,85.0,86.0,1029.5,1027.4,12.4,15.6,3.8
2016-06-01 00:00:00,12.0,16.8,0.6,1.4,87.0,87.0,1028.9,1026.4,14.7,15.5,6.2
2016-06-02 00:00:00,11.5,18.0,2.4,8.7,70.0,70.0,1026.8,1024.4,15.8,17.0,0.0
2016-06-03 00:00:00,11.8,18.8,2.4,1.3,79.0,81.0,1025.2,1021.6,14.6,17.2,0.0
